"Name","Novels","Comics","TVshow","Mean"
"Roggon Rustbeard",0.0145631067961165,NA,NA,0.0145631067961165
"Roland Crakehall (lord)",0.0145631067961165,NA,NA,0.0145631067961165
"Ronel Rivers",0.0145631067961165,NA,NA,0.0145631067961165
"Rowan",0.0145631067961165,NA,NA,0.0145631067961165
"Sallor the Bald",0.0145631067961165,NA,NA,0.0145631067961165
"Sarella Sand",0.0145631067961165,NA,NA,0.0145631067961165
"Shadd",0.0145631067961165,NA,NA,0.0145631067961165
"Shrouded Lord",0.0145631067961165,NA,NA,0.0145631067961165
"Smiling Knight",0.0145631067961165,NA,NA,0.0145631067961165
"Spotted Pate",0.0145631067961165,NA,NA,0.0145631067961165
"Stannis Seaworth",0.0145631067961165,NA,NA,0.0145631067961165
"Steffon Seaworth",0.0145631067961165,NA,NA,0.0145631067961165
"Steffon Varner",0.0145631067961165,NA,NA,0.0145631067961165
"Sweets",0.0145631067961165,NA,NA,0.0145631067961165
"Sylva Santagar",0.0145631067961165,NA,NA,0.0145631067961165
"Symon Stripeback",0.0145631067961165,NA,NA,0.0145631067961165
"Symond Frey",0.0145631067961165,NA,NA,0.0145631067961165
"Talbert Serry",0.0145631067961165,NA,NA,0.0145631067961165
"Talea",0.0145631067961165,NA,NA,0.0145631067961165
"Tarber",0.0145631067961165,NA,NA,0.0145631067961165
"Tarle the Thrice-Drowned",0.0145631067961165,NA,NA,0.0145631067961165
"Theon Stark",0.0145631067961165,NA,NA,0.0145631067961165
"Torwold Browntooth",0.0145631067961165,NA,NA,0.0145631067961165
"Ulf",0.0145631067961165,NA,NA,0.0145631067961165
"Umma",0.0145631067961165,NA,NA,0.0145631067961165
"Utt",0.0145631067961165,NA,NA,0.0145631067961165
"Viserys I Targaryen",0.0145631067961165,NA,NA,0.0145631067961165
"Walda Frey (daughter of Walton)",0.0145631067961165,NA,NA,0.0145631067961165
"Walderan Tarbeck",0.0145631067961165,NA,NA,0.0145631067961165
"Whalen Frey",0.0145631067961165,NA,NA,0.0145631067961165
"Whitesmile Wat",0.0145631067961165,NA,NA,0.0145631067961165
"Wick Whittlestick",0.0145631067961165,NA,NA,0.0145631067961165
"Widow of the waterfront",0.0145631067961165,NA,NA,0.0145631067961165
"Will of the Woods",0.0145631067961165,NA,NA,0.0145631067961165
"Willis Wode",0.0145631067961165,NA,NA,0.0145631067961165
"Wynafryd Manderly",0.0145631067961165,NA,NA,0.0145631067961165
"Xhondo Dhoru",0.0145631067961165,NA,NA,0.0145631067961165
"Zahrina",0.0145631067961165,NA,NA,0.0145631067961165
"Anya Waynwood",0.0242718446601942,NA,0.004739336492891,0.0145055905765426
"Wolkan",NA,0.00490196078431373,0.023696682464455,0.0142993216243844
"Eleanor Swann",NA,NA,0.014218009478673,0.014218009478673
"Harald Karstark",NA,NA,0.014218009478673,0.014218009478673
"Karsi",NA,NA,0.014218009478673,0.014218009478673
"Tobho Mott",0.0242718446601942,0.0147058823529412,0.00315955766192733,0.0140457615583542
"Kegs",0.0242718446601942,NA,0.00315955766192733,0.0137157011610608
"Kraznys mo Nakloz",0.0194174757281553,NA,0.00789889415481832,0.0136581849414868
"Marei",0.0145631067961165,NA,0.0126382306477093,0.0136006687219129
"Stiv",0.0145631067961165,0.0245098039215686,0.00157977883096367,0.0135508965162163
"Mord",0.0242718446601942,0.00980392156862745,0.00631911532385466,0.0134649605175588
"Brusco",0.0242718446601942,NA,0.00157977883096367,0.0129258117455789
"Ebrose",0.0145631067961165,NA,0.0110584518167457,0.0128107793064311
"Harry Strickland",0.0145631067961165,NA,0.0110584518167457,0.0128107793064311
"Oznak zo Pahl",0.0145631067961165,NA,0.0110584518167457,0.0128107793064311
"Arthur",NA,NA,0.0126382306477093,0.0126382306477093
"Camello",NA,NA,0.0126382306477093,0.0126382306477093
"Clarenzo",NA,NA,0.0126382306477093,0.0126382306477093
"Ray",NA,NA,0.0126382306477093,0.0126382306477093
"Sissy",NA,NA,0.0126382306477093,0.0126382306477093
"Crawn",0.00485436893203883,0.0196078431372549,NA,0.0122311060346469
"Godwyn",0.00485436893203883,0.0196078431372549,NA,0.0122311060346469
"Gladden Wylde",0.0145631067961165,0.00980392156862745,NA,0.012183514182372
"Allard Seaworth",0.0194174757281553,0.00490196078431373,NA,0.0121597182562345
"Amabel",0.0194174757281553,0.00490196078431373,NA,0.0121597182562345
"Rymund the Rhymer",0.0194174757281553,0.00490196078431373,NA,0.0121597182562345
"Urzen",0.0194174757281553,0.00490196078431373,NA,0.0121597182562345
"Vylarr",0.0194174757281553,0.00490196078431373,NA,0.0121597182562345
"Tycho Nestoris",0.0145631067961165,NA,0.00947867298578199,0.0120208898909492
"Jafer Flowers",0.0194174757281553,0.0147058823529412,0.00157977883096367,0.0119010456373534
"Hugh of the Vale",0.0242718446601942,0.00490196078431373,0.004739336492891,0.0113043806457996
"Izembaro",0.00485436893203883,NA,0.0173775671406003,0.0111159680363196
"Cooper",NA,NA,0.0110584518167457,0.0110584518167457
"Ned Umber",NA,NA,0.0110584518167457,0.0110584518167457
"Ornela",NA,NA,0.0110584518167457,0.0110584518167457
"Razdal mo Eraz",NA,NA,0.0110584518167457,0.0110584518167457
"Teela",NA,NA,0.0110584518167457,0.0110584518167457
"Melessa Florent",0.0242718446601942,0.00490196078431373,0.00315955766192733,0.0107777877021451
"Caleotte",0.0194174757281553,NA,0.00157977883096367,0.0104986272795595
"Mossador",0.00970873786407767,NA,0.0110584518167457,0.0103835948404117
"Colen of Greenpools",0.00485436893203883,0.0245098039215686,0.00157977883096367,0.0103146505615237
"Lord of Bones",NA,0.00980392156862745,NA,0.00980392156862745
"Red Rolfe",NA,0.00980392156862745,NA,0.00980392156862745
"Gariss",0.00485436893203883,0.0147058823529412,NA,0.00978012564249001
"Last hero",0.00485436893203883,0.0147058823529412,NA,0.00978012564249001
"Murch (Winterfell)",0.00485436893203883,0.0147058823529412,NA,0.00978012564249001
"Eglantine",0.00970873786407767,0.00980392156862745,NA,0.00975632971635256
"Hali",0.00970873786407767,0.00980392156862745,NA,0.00975632971635256
"Harrag Sharp",0.00970873786407767,0.00980392156862745,NA,0.00975632971635256
"Kromm",0.00970873786407767,0.00980392156862745,NA,0.00975632971635256
"Ragwyle",0.00970873786407767,0.00980392156862745,NA,0.00975632971635256
"Rhaenys Targaryen",0.00970873786407767,0.00980392156862745,NA,0.00975632971635256
"Tymor",0.00970873786407767,0.00980392156862745,NA,0.00975632971635256
"Gunthor",0.0145631067961165,0.00490196078431373,NA,0.00973253379021512
"Hubard Rambton",0.0145631067961165,0.00490196078431373,NA,0.00973253379021512
"Lucan",0.0145631067961165,0.00490196078431373,NA,0.00973253379021512
"Mebble Pinkeye",0.0145631067961165,0.00490196078431373,NA,0.00973253379021512
"Parmen Crane",0.0145631067961165,0.00490196078431373,NA,0.00973253379021512
"Quhuru Mo",0.0145631067961165,0.00490196078431373,NA,0.00973253379021512
"Visenya Targaryen",0.0145631067961165,0.00490196078431373,NA,0.00973253379021512
"Aerys Targaryen",NA,0.0147058823529412,0.004739336492891,0.00972260942291609
"Alf of Runnymudd",0.00970873786407767,NA,NA,0.00970873786407767
"Alleras",0.00970873786407767,NA,NA,0.00970873786407767
"Alvyn Sharp",0.00970873786407767,NA,NA,0.00970873786407767
"Alyce Graceford",0.00970873786407767,NA,NA,0.00970873786407767
"Alyn Connington",0.00970873786407767,NA,NA,0.00970873786407767
"Alyn Stackspear",0.00970873786407767,NA,NA,0.00970873786407767
"Alyn Velaryon",0.00970873786407767,NA,NA,0.00970873786407767
"Alyx Frey",0.00970873786407767,NA,NA,0.00970873786407767
"Amarei Crakehall",0.00970873786407767,NA,NA,0.00970873786407767
"Andrew Estermont",0.00970873786407767,NA,NA,0.00970873786407767
"Andrey Dalt",0.00970873786407767,NA,NA,0.00970873786407767
"Antario Jast",0.00970873786407767,NA,NA,0.00970873786407767
"Arron Qorgyle",0.00970873786407767,NA,NA,0.00970873786407767
"Artos Stark",0.00970873786407767,NA,NA,0.00970873786407767
"Baelor Hightower",0.00970873786407767,NA,NA,0.00970873786407767
"Barth (brewer)",0.00970873786407767,NA,NA,0.00970873786407767
"Bayard Norcross",0.00970873786407767,NA,NA,0.00970873786407767
"Bellegere Otherys",0.00970873786407767,NA,NA,0.00970873786407767
"Ben Bushy",0.00970873786407767,NA,NA,0.00970873786407767
"Benethon Scales",0.00970873786407767,NA,NA,0.00970873786407767
"Benfrey Frey",0.00970873786407767,NA,NA,0.00970873786407767
"Beron Blacktyde",0.00970873786407767,NA,NA,0.00970873786407767
"Beron Stark",0.00970873786407767,NA,NA,0.00970873786407767
"Bessa",0.00970873786407767,NA,NA,0.00970873786407767
"Bethany Rosby",0.00970873786407767,NA,NA,0.00970873786407767
"Bharbo",0.00970873786407767,NA,NA,0.00970873786407767
"Big Boil",0.00970873786407767,NA,NA,0.00970873786407767
"Black Balaq",0.00970873786407767,NA,NA,0.00970873786407767
"Black Bernarr",0.00970873786407767,NA,NA,0.00970873786407767
"Blane",0.00970873786407767,NA,NA,0.00970873786407767
"Boy",0.00970873786407767,NA,NA,0.00970873786407767
"Brogg",0.00970873786407767,NA,NA,0.00970873786407767
"Bryan Fossoway",0.00970873786407767,NA,NA,0.00970873786407767
"Bryen Farring",0.00970873786407767,NA,NA,0.00970873786407767
"Burton Crakehall",0.00970873786407767,NA,NA,0.00970873786407767
"Casso Mogat",0.00970873786407767,NA,NA,0.00970873786407767
"Cheyk",0.00970873786407767,NA,NA,0.00970873786407767
"Clement Piper",0.00970873786407767,NA,NA,0.00970873786407767
"Cleon the Second",0.00970873786407767,NA,NA,0.00970873786407767
"Collio Quaynis",0.00970873786407767,NA,NA,0.00970873786407767
"Coratt",0.00970873786407767,NA,NA,0.00970873786407767
"Cragorn",0.00970873786407767,NA,NA,0.00970873786407767
"Cregan Stark",0.00970873786407767,NA,NA,0.00970873786407767
"Creighton Longbough",0.00970873786407767,NA,NA,0.00970873786407767
"Criston Cole",0.00970873786407767,NA,NA,0.00970873786407767
"Daena Targaryen",0.00970873786407767,NA,NA,0.00970873786407767
"Damion Lannister",0.00970873786407767,NA,NA,0.00970873786407767
"Danelle Lothston",0.00970873786407767,NA,NA,0.00970873786407767
"Dannel",0.00970873786407767,NA,NA,0.00970873786407767
"Delp",0.00970873786407767,NA,NA,0.00970873786407767
"Demon of Darry",0.00970873786407767,NA,NA,0.00970873786407767
"Denys Darklyn",0.00970873786407767,NA,NA,0.00970873786407767
"Denzo D'han",0.00970873786407767,NA,NA,0.00970873786407767
"Doniphos Paenymion",0.00970873786407767,NA,NA,0.00970873786407767
"Donnel Locke",0.00970873786407767,NA,NA,0.00970873786407767
"Dorden the Dour",0.00970873786407767,NA,NA,0.00970873786407767
"Dormund",0.00970873786407767,NA,NA,0.00970873786407767
"Duncan Liddle",0.00970873786407767,NA,NA,0.00970873786407767
"Edmund Ambrose",0.00970873786407767,NA,NA,0.00970873786407767
"Edmund Waxley",0.00970873786407767,NA,NA,0.00970873786407767
"Egon Emeros",0.00970873786407767,NA,NA,0.00970873786407767
"Elbert Arryn",0.00970873786407767,NA,NA,0.00970873786407767
"Elder Brother",0.00970873786407767,NA,NA,0.00970873786407767
"Eleyna Westerling",0.00970873786407767,NA,NA,0.00970873786407767
"Elia Sand",0.00970873786407767,NA,NA,0.00970873786407767
"Elwood Meadows",0.00970873786407767,NA,NA,0.00970873786407767
"Elyas Willum",0.00970873786407767,NA,NA,0.00970873786407767
"Errok",0.00970873786407767,NA,NA,0.00970873786407767
"Ethan Glover",0.00970873786407767,NA,NA,0.00970873786407767
"Ezzara",0.00970873786407767,NA,NA,0.00970873786407767
"Fat fellow",0.00970873786407767,NA,NA,0.00970873786407767
"Fralegg",0.00970873786407767,NA,NA,0.00970873786407767
"Franklyn Flowers",0.00970873786407767,NA,NA,0.00970873786407767
"Franklyn Fowler",0.00970873786407767,NA,NA,0.00970873786407767
"Fulk the Flea",0.00970873786407767,NA,NA,0.00970873786407767
"Galladon of Morne",0.00970873786407767,NA,NA,0.00970873786407767
"Garin (orphan)",0.00970873786407767,NA,NA,0.00970873786407767
"Garin the Great",0.00970873786407767,NA,NA,0.00970873786407767
"Garrett Paege",0.00970873786407767,NA,NA,0.00970873786407767
"Garse Goodbrook",0.00970873786407767,NA,NA,0.00970873786407767
"Garth of Oldtown",0.00970873786407767,NA,NA,0.00970873786407767
"Gawen Glover",0.00970873786407767,NA,NA,0.00970873786407767
"Gerald Gower",0.00970873786407767,NA,NA,0.00970873786407767
"Germund Botley",0.00970873786407767,NA,NA,0.00970873786407767
"Gerold Grafton",0.00970873786407767,NA,NA,0.00970873786407767
"Gerrick Kingsblood",0.00970873786407767,NA,NA,0.00970873786407767
"Glendon Hewett",0.00970873786407767,NA,NA,0.00970873786407767
"Godric Borrell",0.00970873786407767,NA,NA,0.00970873786407767
"Gormon Tyrell",0.00970873786407767,NA,NA,0.00970873786407767
"Gorys Edoryen",0.00970873786407767,NA,NA,0.00970873786407767
"Grazdan mo Eraz",0.00970873786407767,NA,NA,0.00970873786407767
"Grazdan mo Ullhor",0.00970873786407767,NA,NA,0.00970873786407767
"Grazhar zo Galare",0.00970873786407767,NA,NA,0.00970873786407767
"Great Walrus",0.00970873786407767,NA,NA,0.00970873786407767
"Grimtongue",0.00970873786407767,NA,NA,0.00970873786407767
"Gurn",0.00970873786407767,NA,NA,0.00970873786407767
"Guthor Grimm",0.00970873786407767,NA,NA,0.00970873786407767
"Gwayne Gaunt",0.00970873786407767,NA,NA,0.00970873786407767
"Gwyneth Yronwood",0.00970873786407767,NA,NA,0.00970873786407767
"Haereg",0.00970873786407767,NA,NA,0.00970873786407767
"Harbert",0.00970873786407767,NA,NA,0.00970873786407767
"Harle the Handsome",0.00970873786407767,NA,NA,0.00970873786407767
"Harmond Umber",0.00970873786407767,NA,NA,0.00970873786407767
"Harrold Hardyng",0.00970873786407767,NA,NA,0.00970873786407767
"Harry Rivers",0.00970873786407767,NA,NA,0.00970873786407767
"Harsley",0.00970873786407767,NA,NA,0.00970873786407767
"Helya",0.00970873786407767,NA,NA,0.00970873786407767
"Horned Lord",0.00970873786407767,NA,NA,0.00970873786407767
"Howd Wanderer",0.00970873786407767,NA,NA,0.00970873786407767
"Hugh Clifton",0.00970873786407767,NA,NA,0.00970873786407767
"Hugo Vance",0.00970873786407767,NA,NA,0.00970873786407767
"Humfrey Wagstaff",0.00970873786407767,NA,NA,0.00970873786407767
"Husband",0.00970873786407767,NA,NA,0.00970873786407767
"Illifer",0.00970873786407767,NA,NA,0.00970873786407767
"Imry Florent",0.00970873786407767,NA,NA,0.00970873786407767
"Jeyne Heddle",0.00970873786407767,NA,NA,0.00970873786407767
"Jon Lynderly",0.00970873786407767,NA,NA,0.00970873786407767
"Jon Myre",0.00970873786407767,NA,NA,0.00970873786407767
"Jon Stark",0.00970873786407767,NA,NA,0.00970873786407767
"Josua Willum",0.00970873786407767,NA,NA,0.00970873786407767
"Jothos Slynt",0.00970873786407767,NA,NA,0.00970873786407767
"Joy Hill",0.00970873786407767,NA,NA,0.00970873786407767
"Kaeth",0.00970873786407767,NA,NA,0.00970873786407767
"Kasporio",0.00970873786407767,NA,NA,0.00970873786407767
"Kezmya Pahl",0.00970873786407767,NA,NA,0.00970873786407767
"Kojja Mo",0.00970873786407767,NA,NA,0.00970873786407767
"Kyle",0.00970873786407767,NA,NA,0.00970873786407767
"Lambert Whitewater",0.00970873786407767,NA,NA,0.00970873786407767
"Lamprey",0.00970873786407767,NA,NA,0.00970873786407767
"Lanna (Peach)",0.00970873786407767,NA,NA,0.00970873786407767
"Laswell Peake",0.00970873786407767,NA,NA,0.00970873786407767
"Left Hand Lew",0.00970873786407767,NA,NA,0.00970873786407767
"Leona Woolfield",0.00970873786407767,NA,NA,0.00970873786407767
"Leslyn Haigh",0.00970873786407767,NA,NA,0.00970873786407767
"Lester",0.00970873786407767,NA,NA,0.00970873786407767
"Lester Morrigen",0.00970873786407767,NA,NA,0.00970873786407767
"Long Lew",0.00970873786407767,NA,NA,0.00970873786407767
"Longwater Pyke",0.00970873786407767,NA,NA,0.00970873786407767
"Lord Corbray",0.00970873786407767,NA,NA,0.00970873786407767
"Lord Mooton",0.00970873786407767,NA,NA,0.00970873786407767
"Lord Penrose",0.00970873786407767,NA,NA,0.00970873786407767
"Lord Serrett",0.00970873786407767,NA,NA,0.00970873786407767
"Lord Willum",0.00970873786407767,NA,NA,0.00970873786407767
"Lordling",0.00970873786407767,NA,NA,0.00970873786407767
"Loron Greyjoy",0.00970873786407767,NA,NA,0.00970873786407767
"Lucas Roote",0.00970873786407767,NA,NA,0.00970873786407767
"Lucias Vypren",0.00970873786407767,NA,NA,0.00970873786407767
"Lucifer Long",0.00970873786407767,NA,NA,0.00970873786407767
"Lum",0.00970873786407767,NA,NA,0.00970873786407767
"Luthor Tyrell",0.00970873786407767,NA,NA,0.00970873786407767
"Lymond Goodbrook",0.00970873786407767,NA,NA,0.00970873786407767
"Lysono Maar",0.00970873786407767,NA,NA,0.00970873786407767
"Manfred Swann",0.00970873786407767,NA,NA,0.00970873786407767
"Manfryd Yew",0.00970873786407767,NA,NA,0.00970873786407767
"Maron Martell",0.00970873786407767,NA,NA,0.00970873786407767
"Maron Volmark",0.00970873786407767,NA,NA,0.00970873786407767
"Marq Mandrake",0.00970873786407767,NA,NA,0.00970873786407767
"Martyn Cassel",0.00970873786407767,NA,NA,0.00970873786407767
"Maslyn",0.00970873786407767,NA,NA,0.00970873786407767
"Mathos Mallarawan",0.00970873786407767,NA,NA,0.00970873786407767
"Medrick",0.00970873786407767,NA,NA,0.00970873786407767
"Meldred Merlyn",0.00970873786407767,NA,NA,0.00970873786407767
"Meralyn",0.00970873786407767,NA,NA,0.00970873786407767
"Merling Queen",0.00970873786407767,NA,NA,0.00970873786407767
"Merrit",0.00970873786407767,NA,NA,0.00970873786407767
"Mollono Yos Dob",0.00970873786407767,NA,NA,0.00970873786407767
"Moonshadow",0.00970873786407767,NA,NA,0.00970873786407767
"Morghaz zo Zherzyn",0.00970873786407767,NA,NA,0.00970873786407767
"Moribald Chester",0.00970873786407767,NA,NA,0.00970873786407767
"Morna White Mask",0.00970873786407767,NA,NA,0.00970873786407767
"Mors Martell",0.00970873786407767,NA,NA,0.00970873786407767
"Munkun",0.00970873786407767,NA,NA,0.00970873786407767
"Mychel Redfort",0.00970873786407767,NA,NA,0.00970873786407767
"Myles Toyne",0.00970873786407767,NA,NA,0.00970873786407767
"Myranda Royce",0.00970873786407767,NA,NA,0.00970873786407767
"Myriah Martell",0.00970873786407767,NA,NA,0.00970873786407767
"Myrtle",0.00970873786407767,NA,NA,0.00970873786407767
"Nella",0.00970873786407767,NA,NA,0.00970873786407767
"Nightingale",0.00970873786407767,NA,NA,0.00970873786407767
"Noho Dimittis",0.00970873786407767,NA,NA,0.00970873786407767
"Nymella Toland",0.00970873786407767,NA,NA,0.00970873786407767
"Obella Sand",0.00970873786407767,NA,NA,0.00970873786407767
"Old Bill Bone",0.00970873786407767,NA,NA,0.00970873786407767
"Old Grey Gull",0.00970873786407767,NA,NA,0.00970873786407767
"Old Pate",0.00970873786407767,NA,NA,0.00970873786407767
"Old Tattersalt",0.00970873786407767,NA,NA,0.00970873786407767
"Ollidor",0.00970873786407767,NA,NA,0.00970873786407767
"Orbelo",0.00970873786407767,NA,NA,0.00970873786407767
"Orland of Oldtown",0.00970873786407767,NA,NA,0.00970873786407767
"Ormond",0.00970873786407767,NA,NA,0.00970873786407767
"Osbert Serry",0.00970873786407767,NA,NA,0.00970873786407767
"Osmynd",0.00970873786407767,NA,NA,0.00970873786407767
"Ossifer Plumm",0.00970873786407767,NA,NA,0.00970873786407767
"Perestan",0.00970873786407767,NA,NA,0.00970873786407767
"Philip Plumm",0.00970873786407767,NA,NA,0.00970873786407767
"Porridge",0.00970873786407767,NA,NA,0.00970873786407767
"Portifer Woodwright",0.00970873786407767,NA,NA,0.00970873786407767
"Qalen",0.00970873786407767,NA,NA,0.00970873786407767
"Qarl the Thrall",0.00970873786407767,NA,NA,0.00970873786407767
"Quellon Humble",0.00970873786407767,NA,NA,0.00970873786407767
"Quenten Banefort",0.00970873786407767,NA,NA,0.00970873786407767
"Quenton Greyjoy",0.00970873786407767,NA,NA,0.00970873786407767
"Quincy Cox",0.00970873786407767,NA,NA,0.00970873786407767
"Quort",0.00970873786407767,NA,NA,0.00970873786407767
"Ralph Buckler",0.00970873786407767,NA,NA,0.00970873786407767
"Raynard Ruttiger",0.00970873786407767,NA,NA,0.00970873786407767
"Renfred Rykker",0.00970873786407767,NA,NA,0.00970873786407767
"Rennifer Longwaters",0.00970873786407767,NA,NA,0.00970873786407767
"Rhodry",0.00970873786407767,NA,NA,0.00970873786407767
"Richard Farrow",0.00970873786407767,NA,NA,0.00970873786407767
"Rodrik Sparr",0.00970873786407767,NA,NA,0.00970873786407767
"Rodrik Stark",0.00970873786407767,NA,NA,0.00970873786407767
"Roelle",0.00970873786407767,NA,NA,0.00970873786407767
"Roggo",0.00970873786407767,NA,NA,0.00970873786407767
"Rolfe",0.00970873786407767,NA,NA,0.00970873786407767
"Ronald Connington",0.00970873786407767,NA,NA,0.00970873786407767
"Ronnel Arryn (son of Jasper)",0.00970873786407767,NA,NA,0.00970873786407767
"Roone",0.00970873786407767,NA,NA,0.00970873786407767
"Roose Ryswell",0.00970873786407767,NA,NA,0.00970873786407767
"Rus",0.00970873786407767,NA,NA,0.00970873786407767
"Russell Merryweather",0.00970873786407767,NA,NA,0.00970873786407767
"Rylona Rhee",0.00970873786407767,NA,NA,0.00970873786407767
"Ryon Allyrion",0.00970873786407767,NA,NA,0.00970873786407767
"S'vrone",0.00970873786407767,NA,NA,0.00970873786407767
"Sarra Frey",0.00970873786407767,NA,NA,0.00970873786407767
"Serra",0.00970873786407767,NA,NA,0.00970873786407767
"Serra Frey",0.00970873786407767,NA,NA,0.00970873786407767
"Shirei Frey",0.00970873786407767,NA,NA,0.00970873786407767
"Softfoot",0.00970873786407767,NA,NA,0.00970873786407767
"Soren Shieldbreaker",0.00970873786407767,NA,NA,0.00970873786407767
"Squinter",0.00970873786407767,NA,NA,0.00970873786407767
"Stalwart Shield",0.00970873786407767,NA,NA,0.00970873786407767
"Steffon Swyft",0.00970873786407767,NA,NA,0.00970873786407767
"Stonehand",0.00970873786407767,NA,NA,0.00970873786407767
"Tagganaro",0.00970873786407767,NA,NA,0.00970873786407767
"Tansy (innkeep)",0.00970873786407767,NA,NA,0.00970873786407767
"Terro",0.00970873786407767,NA,NA,0.00970873786407767
"Theo Wull",0.00970873786407767,NA,NA,0.00970873786407767
"Theodan Wells",0.00970873786407767,NA,NA,0.00970873786407767
"Theomar Smallwood",0.00970873786407767,NA,NA,0.00970873786407767
"Theomore",0.00970873786407767,NA,NA,0.00970873786407767
"Thomax",0.00970873786407767,NA,NA,0.00970873786407767
"Torbert",0.00970873786407767,NA,NA,0.00970873786407767
"Torwynd",0.00970873786407767,NA,NA,0.00970873786407767
"Tothmure",0.00970873786407767,NA,NA,0.00970873786407767
"Tregar",0.00970873786407767,NA,NA,0.00970873786407767
"Tregar Ormollen",0.00970873786407767,NA,NA,0.00970873786407767
"Tristan Rivers",0.00970873786407767,NA,NA,0.00970873786407767
"Tristifer IV Mudd",0.00970873786407767,NA,NA,0.00970873786407767
"Tumberjon",0.00970873786407767,NA,NA,0.00970873786407767
"Tybero Istarion",0.00970873786407767,NA,NA,0.00970873786407767
"Tytos Frey",0.00970873786407767,NA,NA,0.00970873786407767
"Umar",0.00970873786407767,NA,NA,0.00970873786407767
"Urho the Unwashed",0.00970873786407767,NA,NA,0.00970873786407767
"Urron Greyiron",0.00970873786407767,NA,NA,0.00970873786407767
"Walda Frey",0.00970873786407767,NA,NA,0.00970873786407767
"Walgrave",0.00970873786407767,NA,NA,0.00970873786407767
"Watt of Long Lake",0.00970873786407767,NA,NA,0.00970873786407767
"Watty the Miller",0.00970873786407767,NA,NA,0.00970873786407767
"Webber",0.00970873786407767,NA,NA,0.00970873786407767
"Wendamyr",0.00970873786407767,NA,NA,0.00970873786407767
"Will the Stork",0.00970873786407767,NA,NA,0.00970873786407767
"Willam Foxglove",0.00970873786407767,NA,NA,0.00970873786407767
"Willam Stark",0.00970873786407767,NA,NA,0.00970873786407767
"Willam Wells",0.00970873786407767,NA,NA,0.00970873786407767
"Willow Heddle",0.00970873786407767,NA,NA,0.00970873786407767
"Wulfe",0.00970873786407767,NA,NA,0.00970873786407767
"Wylla",0.00970873786407767,NA,NA,0.00970873786407767
"Wylla Manderly",0.00970873786407767,NA,NA,0.00970873786407767
"Yna",0.00970873786407767,NA,NA,0.00970873786407767
"Zei",0.00970873786407767,NA,NA,0.00970873786407767
"Mero",0.0145631067961165,NA,0.004739336492891,0.00965122164450375
"Prendahl na Ghezn",0.0145631067961165,NA,0.004739336492891,0.00965122164450375
"Ternesio Terys",0.0145631067961165,NA,0.004739336492891,0.00965122164450375
"Wine merchant",0.0145631067961165,NA,0.004739336492891,0.00965122164450375
"Frances",NA,NA,0.00947867298578199,0.00947867298578199
"Ghita",NA,NA,0.00947867298578199,0.00947867298578199
"Loboda",NA,NA,0.00947867298578199,0.00947867298578199
"Donnel Waynwood",0.00970873786407767,0.0147058823529412,0.00315955766192733,0.00919139262631539
"Mago",0.0145631067961165,0.00980392156862745,0.00315955766192733,0.0091755286755571
"Moelle",0.0145631067961165,NA,0.00315955766192733,0.00886133222902192
"Scolera",0.0145631067961165,NA,0.00315955766192733,0.00886133222902192
"Wallen",0.00485436893203883,0.0196078431372549,0.00157977883096367,0.00868066363341913
"Barra",0.0194174757281553,0.00490196078431373,0.00157977883096367,0.00863307178114424
"Endrew Tarth",0.0194174757281553,0.00490196078431373,0.00157977883096367,0.00863307178114424
"Bannen",0.0145631067961165,NA,0.00157977883096367,0.00807144281354009
"Brea",0.0145631067961165,NA,0.00157977883096367,0.00807144281354009
"Varly",0.0145631067961165,NA,0.00157977883096367,0.00807144281354009
"Alton Lannister",NA,NA,0.00789889415481832,0.00789889415481832
"Armeca",NA,NA,0.00789889415481832,0.00789889415481832
"Belicho Paenymion",NA,NA,0.00789889415481832,0.00789889415481832
"Gatins",NA,NA,0.00789889415481832,0.00789889415481832
"Kenned the Whale",0.00485436893203883,0.00980392156862745,NA,0.00732914525033314
"Andar Royce",0.00970873786407767,0.00490196078431373,NA,0.0073053493241957
"Harra",0.00970873786407767,0.00490196078431373,NA,0.0073053493241957
"Salloreon",0.00970873786407767,0.00490196078431373,NA,0.0073053493241957
"Shitmouth",0.00970873786407767,0.00490196078431373,NA,0.0073053493241957
"Tytos Brax",0.00970873786407767,0.00490196078431373,NA,0.0073053493241957
"Rhaego Targaryen",NA,0.00980392156862745,0.004739336492891,0.00727162903075922
"Jacks",0.00970873786407767,NA,0.004739336492891,0.00722403717848433
"Morgan",0.00485436893203883,NA,0.00947867298578199,0.00716652095891041
"Moro",0.00485436893203883,NA,0.00947867298578199,0.00716652095891041
"Brozho",NA,NA,0.00631911532385466,0.00631911532385466
"Daisy",NA,NA,0.00631911532385466,0.00631911532385466
"Forzho",NA,NA,0.00631911532385466,0.00631911532385466
"Harrag",NA,NA,0.00631911532385466,0.00631911532385466
"Lhara",NA,NA,0.00631911532385466,0.00631911532385466
"Qorro",NA,NA,0.00631911532385466,0.00631911532385466
"Rhalko",NA,NA,0.00631911532385466,0.00631911532385466
"Vala",NA,NA,0.00631911532385466,0.00631911532385466
"Willa",NA,NA,0.00631911532385466,0.00631911532385466
"Quent",0.00970873786407767,NA,0.00157977883096367,0.00564425834752067
"Ralf Kenning",0.00970873786407767,NA,0.00157977883096367,0.00564425834752067
"Samwell Stone",0.00970873786407767,NA,0.00157977883096367,0.00564425834752067
