"Name","Novels","TVshow","Mean"
"Hugo Vance",0.0053276505061268,NA,0.0053276505061268
"Jaehaerys II Targaryen",0.0053276505061268,NA,0.0053276505061268
"Jezhene",0.0053276505061268,NA,0.0053276505061268
"Laswell Peake",0.0053276505061268,NA,0.0053276505061268
"Lysono Maar",0.0053276505061268,NA,0.0053276505061268
"Maekar I Targaryen",0.0053276505061268,NA,0.0053276505061268
"Marlon Manderly",0.0053276505061268,NA,0.0053276505061268
"Maron Greyjoy",0.0053276505061268,NA,0.0053276505061268
"Marq Mandrake",0.0053276505061268,NA,0.0053276505061268
"Marwyn Belmore",0.0053276505061268,NA,0.0053276505061268
"Meralyn",0.0053276505061268,NA,0.0053276505061268
"Merrel",0.0053276505061268,NA,0.0053276505061268
"Mollono Yos Dob",0.0053276505061268,NA,0.0053276505061268
"Morton Waynwood",0.0053276505061268,NA,0.0053276505061268
"Myrtle",0.0053276505061268,NA,0.0053276505061268
"Ossy",0.0053276505061268,NA,0.0053276505061268
"Parmen Crane",0.0053276505061268,NA,0.0053276505061268
"Puckens",0.0053276505061268,NA,0.0053276505061268
"Qezza Galare",0.0053276505061268,NA,0.0053276505061268
"Quenten Banefort",0.0053276505061268,NA,0.0053276505061268
"Ralf the Limper",0.0053276505061268,NA,0.0053276505061268
"Rollam Westerling",0.0053276505061268,NA,0.0053276505061268
"Rommo",0.0053276505061268,NA,0.0053276505061268
"Sallor the Bald",0.0053276505061268,NA,0.0053276505061268
"Selwyn Tarth",0.0053276505061268,NA,0.0053276505061268
"Senelle",0.0053276505061268,NA,0.0053276505061268
"Spotted Cat",0.0053276505061268,NA,0.0053276505061268
"Tristan Rivers",0.0053276505061268,NA,0.0053276505061268
"Tytos Brax",0.0053276505061268,NA,0.0053276505061268
"Watkyn",0.0053276505061268,NA,0.0053276505061268
"Willam Foxglove",0.0053276505061268,NA,0.0053276505061268
"Willow Witch-eye",0.0053276505061268,NA,0.0053276505061268
"Wulfe",0.0053276505061268,NA,0.0053276505061268
"Ralf Kenning",0.00319659030367608,0.00701754385964912,0.0051070670816626
"Waif",0.00319659030367608,0.00701754385964912,0.0051070670816626
"Endrew Tarth",0.00639318060735216,0.00350877192982456,0.00495097626858836
"Aelinor Penrose",0.00479488545551412,NA,0.00479488545551412
"Aemon Targaryen (son of Viserys II)",0.00479488545551412,NA,0.00479488545551412
"Aerion Targaryen",0.00479488545551412,NA,0.00479488545551412
"Alyn Stackspear",0.00479488545551412,NA,0.00479488545551412
"Andrew Estermont",0.00479488545551412,NA,0.00479488545551412
"Ballabar",0.00479488545551412,NA,0.00479488545551412
"Bandy",0.00479488545551412,NA,0.00479488545551412
"Barsena Blackhair",0.00479488545551412,NA,0.00479488545551412
"Bella",0.00479488545551412,NA,0.00479488545551412
"Brendel Byrne",0.00479488545551412,NA,0.00479488545551412
"Calon",0.00479488545551412,NA,0.00479488545551412
"Daeron Targaryen (son of Maekar I)",0.00479488545551412,NA,0.00479488545551412
"Delp",0.00479488545551412,NA,0.00479488545551412
"Domeric Bolton",0.00479488545551412,NA,0.00479488545551412
"Dunsen",0.00479488545551412,NA,0.00479488545551412
"Garth Greenfield",0.00479488545551412,NA,0.00479488545551412
"Gerold Dayne",0.00479488545551412,NA,0.00479488545551412
"Gillam",0.00479488545551412,NA,0.00479488545551412
"Glendon Hewett",0.00479488545551412,NA,0.00479488545551412
"Grazdan zo Galare",0.00479488545551412,NA,0.00479488545551412
"Gwayne Gaunt",0.00479488545551412,NA,0.00479488545551412
"Harlon Greyjoy",0.00479488545551412,NA,0.00479488545551412
"Hoster Blackwood",0.00479488545551412,NA,0.00479488545551412
"Humfrey Swyft",0.00479488545551412,NA,0.00479488545551412
"Jace (Night's Watch)",0.00479488545551412,NA,0.00479488545551412
"Jeyne Heddle",0.00479488545551412,NA,0.00479488545551412
"Leo Tyrell (Longthorn)",0.00479488545551412,NA,0.00479488545551412
"Mallor",0.00479488545551412,NA,0.00479488545551412
"Malo Jayn",0.00479488545551412,NA,0.00479488545551412
"Manfrey Martell",0.00479488545551412,NA,0.00479488545551412
"Maric Seaworth",0.00479488545551412,NA,0.00479488545551412
"Matarys Targaryen",0.00479488545551412,NA,0.00479488545551412
"Mellario",0.00479488545551412,NA,0.00479488545551412
"Narbert",0.00479488545551412,NA,0.00479488545551412
"Quellon Greyjoy",0.00479488545551412,NA,0.00479488545551412
"Regenard Estren",0.00479488545551412,NA,0.00479488545551412
"Rickard Ryswell",0.00479488545551412,NA,0.00479488545551412
"Rolland Storm",0.00479488545551412,NA,0.00479488545551412
"Ronnel Arryn (son of Jasper)",0.00479488545551412,NA,0.00479488545551412
"Roose Ryswell",0.00479488545551412,NA,0.00479488545551412
"Rowan",0.00479488545551412,NA,0.00479488545551412
"Shadd",0.00479488545551412,NA,0.00479488545551412
"Shadrick",0.00479488545551412,NA,0.00479488545551412
"Shyra",0.00479488545551412,NA,0.00479488545551412
"Shyra Errol",0.00479488545551412,NA,0.00479488545551412
"Smiling Knight",0.00479488545551412,NA,0.00479488545551412
"Squirrel",0.00479488545551412,NA,0.00479488545551412
"Theo Wull",0.00479488545551412,NA,0.00479488545551412
"Theomore",0.00479488545551412,NA,0.00479488545551412
"Tom",0.00479488545551412,NA,0.00479488545551412
"Turnip",0.00479488545551412,NA,0.00479488545551412
"Valarr Targaryen",0.00479488545551412,NA,0.00479488545551412
"Vyman",0.00479488545551412,NA,0.00479488545551412
"Wayn",0.00479488545551412,NA,0.00479488545551412
"Wynton Stout",0.00479488545551412,NA,0.00479488545551412
"Maggy the Frog",0.00159829515183804,0.00701754385964912,0.00430791950574358
"Melara Hetherspoon",0.00159829515183804,0.00701754385964912,0.00430791950574358
"Aegon II Targaryen",0.00426212040490144,NA,0.00426212040490144
"Alynne Connington",0.00426212040490144,NA,0.00426212040490144
"Alys Arryn",0.00426212040490144,NA,0.00426212040490144
"Arthor Karstark",0.00426212040490144,NA,0.00426212040490144
"Baelor Hightower",0.00426212040490144,NA,0.00426212040490144
"Big Belly Ben",0.00426212040490144,NA,0.00426212040490144
"Blane",0.00426212040490144,NA,0.00426212040490144
"Books",0.00426212040490144,NA,0.00426212040490144
"Camarron of the Count",0.00426212040490144,NA,0.00426212040490144
"Conwy",0.00426212040490144,NA,0.00426212040490144
"Dick Cole",0.00426212040490144,NA,0.00426212040490144
"Donnis",0.00426212040490144,NA,0.00426212040490144
"Dorna Swyft",0.00426212040490144,NA,0.00426212040490144
"Dunstan Drumm",0.00426212040490144,NA,0.00426212040490144
"Ebben",0.00426212040490144,NA,0.00426212040490144
"Garrett Paege",0.00426212040490144,NA,0.00426212040490144
"Ghost of High Heart",0.00426212040490144,NA,0.00426212040490144
"Heward",0.00426212040490144,NA,0.00426212040490144
"Humfrey Clifton",0.00426212040490144,NA,0.00426212040490144
"Imry Florent",0.00426212040490144,NA,0.00426212040490144
"Ithoke",0.00426212040490144,NA,0.00426212040490144
"Jaehaerys I Targaryen",0.00426212040490144,NA,0.00426212040490144
"Joy Hill",0.00426212040490144,NA,0.00426212040490144
"Kem",0.00426212040490144,NA,0.00426212040490144
"Lady of the Leaves",0.00426212040490144,NA,0.00426212040490144
"Lemore",0.00426212040490144,NA,0.00426212040490144
"Lorren Longaxe",0.00426212040490144,NA,0.00426212040490144
"Lymond Pease",0.00426212040490144,NA,0.00426212040490144
"Marya Seaworth",0.00426212040490144,NA,0.00426212040490144
"Moqorro",0.00426212040490144,NA,0.00426212040490144
"Nage",0.00426212040490144,NA,0.00426212040490144
"Ned Woods",0.00426212040490144,NA,0.00426212040490144
"Ormund Wylde",0.00426212040490144,NA,0.00426212040490144
"Quhuru Mo",0.00426212040490144,NA,0.00426212040490144
"Raymund Connington",0.00426212040490144,NA,0.00426212040490144
"Ronald Storm",0.00426212040490144,NA,0.00426212040490144
"Roone",0.00426212040490144,NA,0.00426212040490144
"Sawwood",0.00426212040490144,NA,0.00426212040490144
"Snatch",0.00426212040490144,NA,0.00426212040490144
"Softfoot",0.00426212040490144,NA,0.00426212040490144
"Stannis Seaworth",0.00426212040490144,NA,0.00426212040490144
"Steffon Seaworth",0.00426212040490144,NA,0.00426212040490144
"Stonesnake",0.00426212040490144,NA,0.00426212040490144
"Three Toes",0.00426212040490144,NA,0.00426212040490144
"Walgrave",0.00426212040490144,NA,0.00426212040490144
"Willit",0.00426212040490144,NA,0.00426212040490144
"Wyl",0.00426212040490144,NA,0.00426212040490144
"Yandry",0.00426212040490144,NA,0.00426212040490144
"Ysilla",0.00426212040490144,NA,0.00426212040490144
"Quent",0.00479488545551412,0.00350877192982456,0.00415182869266934
"Alyce",0.00372935535428876,NA,0.00372935535428876
"Armen",0.00372935535428876,NA,0.00372935535428876
"Ash",0.00372935535428876,NA,0.00372935535428876
"Belandra",0.00372935535428876,NA,0.00372935535428876
"Berena Hornwood",0.00372935535428876,NA,0.00372935535428876
"Beron Stark",0.00372935535428876,NA,0.00372935535428876
"Black Knife",0.00372935535428876,NA,0.00372935535428876
"Boremund Harlaw",0.00372935535428876,NA,0.00372935535428876
"Borroq",0.00372935535428876,NA,0.00372935535428876
"Bryen",0.00372935535428876,NA,0.00372935535428876
"Cedra",0.00372935535428876,NA,0.00372935535428876
"Coals",0.00372935535428876,NA,0.00372935535428876
"Coldhands",0.00372935535428876,NA,0.00372935535428876
"Cregan Karstark",0.00372935535428876,NA,0.00372935535428876
"Creighton Longbough",0.00372935535428876,NA,0.00372935535428876
"Daeron I Targaryen",0.00372935535428876,NA,0.00372935535428876
"Dalbridge",0.00372935535428876,NA,0.00372935535428876
"Damion Lannister",0.00372935535428876,NA,0.00372935535428876
"Denys Darklyn",0.00372935535428876,NA,0.00372935535428876
"Dormund",0.00372935535428876,NA,0.00372935535428876
"Duncan the Tall",0.00372935535428876,NA,0.00372935535428876
"Eggon",0.00372935535428876,NA,0.00372935535428876
"Elys Waynwood",0.00372935535428876,NA,0.00372935535428876
"Gerald Gower",0.00372935535428876,NA,0.00372935535428876
"Gran Goodbrother",0.00372935535428876,NA,0.00372935535428876
"Greydon Goodbrother",0.00372935535428876,NA,0.00372935535428876
"Grisel",0.00372935535428876,NA,0.00372935535428876
"Gwin Goodbrother",0.00372935535428876,NA,0.00372935535428876
"Gysella Goodbrother",0.00372935535428876,NA,0.00372935535428876
"Hammer",0.00372935535428876,NA,0.00372935535428876
"Hero",0.00372935535428876,NA,0.00372935535428876
"Iggo",0.00372935535428876,NA,0.00372935535428876
"Jasper Waynwood",0.00372935535428876,NA,0.00372935535428876
"Jennelyn Fowler",0.00372935535428876,NA,0.00372935535428876
"Jeyne Fowler",0.00372935535428876,NA,0.00372935535428876
"Joss Stilwood",0.00372935535428876,NA,0.00372935535428876
"Kella",0.00372935535428876,NA,0.00372935535428876
"Ketter",0.00372935535428876,NA,0.00372935535428876
"Layna",0.00372935535428876,NA,0.00372935535428876
"Lewys the Fishwife",0.00372935535428876,NA,0.00372935535428876
"Lorcas",0.00372935535428876,NA,0.00372935535428876
"Lord Blackwood",0.00372935535428876,NA,0.00372935535428876
"Lord Bracken",0.00372935535428876,NA,0.00372935535428876
"Luthor Tyrell",0.00372935535428876,NA,0.00372935535428876
"Minisa Whent",0.00372935535428876,NA,0.00372935535428876
"Munda",0.00372935535428876,NA,0.00372935535428876
"Murenmure",0.00372935535428876,NA,0.00372935535428876
"Nail",0.00372935535428876,NA,0.00372935535428876
"Nurse",0.00372935535428876,NA,0.00372935535428876
"Perestan",0.00372935535428876,NA,0.00372935535428876
"Qarlton Chelsted",0.00372935535428876,NA,0.00372935535428876
"Ragwyle",0.00372935535428876,NA,0.00372935535428876
"Renfred Rykker",0.00372935535428876,NA,0.00372935535428876
"Robert Strong",0.00372935535428876,NA,0.00372935535428876
"Rodrik Ryswell",0.00372935535428876,NA,0.00372935535428876
"Rolfe",0.00372935535428876,NA,0.00372935535428876
"Ronald Connington",0.00372935535428876,NA,0.00372935535428876
"Rossart",0.00372935535428876,NA,0.00372935535428876
"Sawane Botley",0.00372935535428876,NA,0.00372935535428876
"Scales",0.00372935535428876,NA,0.00372935535428876
"Sigfryd Harlaw",0.00372935535428876,NA,0.00372935535428876
"Simon Toyne",0.00372935535428876,NA,0.00372935535428876
"Snowylocks",0.00372935535428876,NA,0.00372935535428876
"Symon Hollard",0.00372935535428876,NA,0.00372935535428876
"Tobbot",0.00372935535428876,NA,0.00372935535428876
"Tumberjon",0.00372935535428876,NA,0.00372935535428876
"Umfred",0.00372935535428876,NA,0.00372935535428876
"Wenda",0.00372935535428876,NA,0.00372935535428876
"Willem Darry",0.00372935535428876,NA,0.00372935535428876
"Zahrina",0.00372935535428876,NA,0.00372935535428876
"Vala",NA,0.00350877192982456,0.00350877192982456
"White Rat",NA,0.00350877192982456,0.00350877192982456
"Aglantine",0.00319659030367608,NA,0.00319659030367608
"Alvyn Sharp",0.00319659030367608,NA,0.00319659030367608
"Anders Yronwood",0.00319659030367608,NA,0.00319659030367608
"Artos Stark",0.00319659030367608,NA,0.00319659030367608
"Balman Byrch",0.00319659030367608,NA,0.00319659030367608
"Benjicot Blackwood",0.00319659030367608,NA,0.00319659030367608
"Bethany Blackwood",0.00319659030367608,NA,0.00319659030367608
"Bethany Bolton",0.00319659030367608,NA,0.00319659030367608
"Bors",0.00319659030367608,NA,0.00319659030367608
"Brella",0.00319659030367608,NA,0.00319659030367608
"Brynden Blackwood",0.00319659030367608,NA,0.00319659030367608
"Cassana Estermont",0.00319659030367608,NA,0.00319659030367608
"Dickon Tarly",0.00319659030367608,NA,0.00319659030367608
"Duncan Targaryen",0.00319659030367608,NA,0.00319659030367608
"Dyah",0.00319659030367608,NA,0.00319659030367608
"Ellyn Reyne",0.00319659030367608,NA,0.00319659030367608
"Elwood Meadows",0.00319659030367608,NA,0.00319659030367608
"Emmond",0.00319659030367608,NA,0.00319659030367608
"Ezzara",0.00319659030367608,NA,0.00319659030367608
"Ferny",0.00319659030367608,NA,0.00319659030367608
"Fletcher Dick",0.00319659030367608,NA,0.00319659030367608
"Fralegg",0.00319659030367608,NA,0.00319659030367608
"Garth Hightower",0.00319659030367608,NA,0.00319659030367608
"Ghazdor zo Ahlaq",0.00319659030367608,NA,0.00319659030367608
"Godric Borrell",0.00319659030367608,NA,0.00319659030367608
"Gylo Rhegan",0.00319659030367608,NA,0.00319659030367608
"Helly",0.00319659030367608,NA,0.00319659030367608
"Humfrey Hightower",0.00319659030367608,NA,0.00319659030367608
"Jaggot",0.00319659030367608,NA,0.00319659030367608
"Janyce Hunter",0.00319659030367608,NA,0.00319659030367608
"Jasper Arryn",0.00319659030367608,NA,0.00319659030367608
"Kasporio",0.00319659030367608,NA,0.00319659030367608
"Kyra",0.00319659030367608,NA,0.00319659030367608
"Lenyl",0.00319659030367608,NA,0.00319659030367608
"Long Lew",0.00319659030367608,NA,0.00319659030367608
"Lord Grandison",0.00319659030367608,NA,0.00319659030367608
"Lucan",0.00319659030367608,NA,0.00319659030367608
"Lyanna Mormont",0.00319659030367608,NA,0.00319659030367608
"Malora Hightower",0.00319659030367608,NA,0.00319659030367608
"Melicent",0.00319659030367608,NA,0.00319659030367608
"Mellei",0.00319659030367608,NA,0.00319659030367608
"Mollander",0.00319659030367608,NA,0.00319659030367608
"Morghaz zo Zherzyn",0.00319659030367608,NA,0.00319659030367608
"Morra",0.00319659030367608,NA,0.00319659030367608
"Morros Slynt",0.00319659030367608,NA,0.00319659030367608
"Myrmello",0.00319659030367608,NA,0.00319659030367608
"Nella",0.00319659030367608,NA,0.00319659030367608
"Norjen",0.00319659030367608,NA,0.00319659030367608
"Norren",0.00319659030367608,NA,0.00319659030367608
"Old Tattersalt",0.00319659030367608,NA,0.00319659030367608
"Oswyn",0.00319659030367608,NA,0.00319659030367608
"Pimply squire",0.00319659030367608,NA,0.00319659030367608
"Raynard",0.00319659030367608,NA,0.00319659030367608
"Reek",0.00319659030367608,NA,0.00319659030367608
"Robert Blackwood",0.00319659030367608,NA,0.00319659030367608
"Robin Greyjoy",0.00319659030367608,NA,0.00319659030367608
"Roland Crakehall (lord)",0.00319659030367608,NA,0.00319659030367608
"Rus",0.00319659030367608,NA,0.00319659030367608
"Rymund the Rhymer",0.00319659030367608,NA,0.00319659030367608
"Steffarion Sparr",0.00319659030367608,NA,0.00319659030367608
"The Sparr",0.00319659030367608,NA,0.00319659030367608
"The Stonehouse",0.00319659030367608,NA,0.00319659030367608
"Theo Frey",0.00319659030367608,NA,0.00319659030367608
"Theobald",0.00319659030367608,NA,0.00319659030367608
"Theodan Wells",0.00319659030367608,NA,0.00319659030367608
"Timoth",0.00319659030367608,NA,0.00319659030367608
"Torrek",0.00319659030367608,NA,0.00319659030367608
"Tregar",0.00319659030367608,NA,0.00319659030367608
"Triston of Tally Hill",0.00319659030367608,NA,0.00319659030367608
"Tybero Istarion",0.00319659030367608,NA,0.00319659030367608
"Urrigon Greyjoy",0.00319659030367608,NA,0.00319659030367608
"Xhondo Dhoru",0.00319659030367608,NA,0.00319659030367608
"Yna",0.00319659030367608,NA,0.00319659030367608
"Aegor Rivers",0.0026638252530634,NA,0.0026638252530634
"Andar Royce",0.0026638252530634,NA,0.0026638252530634
"Armond Connington",0.0026638252530634,NA,0.0026638252530634
"Arwyn Oakheart",0.0026638252530634,NA,0.0026638252530634
"Ashara Dayne",0.0026638252530634,NA,0.0026638252530634
"Bearded Ben",0.0026638252530634,NA,0.0026638252530634
"Belis",0.0026638252530634,NA,0.0026638252530634
"Ben Blackthumb",0.0026638252530634,NA,0.0026638252530634
"Bennet",0.0026638252530634,NA,0.0026638252530634
"Blushing Bethany",0.0026638252530634,NA,0.0026638252530634
"Briar",0.0026638252530634,NA,0.0026638252530634
"Burton Humble",0.0026638252530634,NA,0.0026638252530634
"Clement",0.0026638252530634,NA,0.0026638252530634
"Daemon Blackfyre",0.0026638252530634,NA,0.0026638252530634
"Dagon Greyjoy",0.0026638252530634,NA,0.0026638252530634
"Dancy",0.0026638252530634,NA,0.0026638252530634
"Delena Florent",0.0026638252530634,NA,0.0026638252530634
"Dick Crabb",0.0026638252530634,NA,0.0026638252530634
"Dolf",0.0026638252530634,NA,0.0026638252530634
"Donnel Locke",0.0026638252530634,NA,0.0026638252530634
"Donnel Swann",0.0026638252530634,NA,0.0026638252530634
"Eglantine",0.0026638252530634,NA,0.0026638252530634
"Endehar",0.0026638252530634,NA,0.0026638252530634
"Fat fellow",0.0026638252530634,NA,0.0026638252530634
"Frynne",0.0026638252530634,NA,0.0026638252530634
"Garigus",0.0026638252530634,NA,0.0026638252530634
"Garse Goodbrook",0.0026638252530634,NA,0.0026638252530634
"Gawen Glover",0.0026638252530634,NA,0.0026638252530634
"Goady",0.0026638252530634,NA,0.0026638252530634
"Grisella",0.0026638252530634,NA,0.0026638252530634
"Haggon",0.0026638252530634,NA,0.0026638252530634
"Hali",0.0026638252530634,NA,0.0026638252530634
"Halleck",0.0026638252530634,NA,0.0026638252530634
"Harbert",0.0026638252530634,NA,0.0026638252530634
"Harra",0.0026638252530634,NA,0.0026638252530634
"Harrold Hardyng",0.0026638252530634,NA,0.0026638252530634
"Hibald",0.0026638252530634,NA,0.0026638252530634
"Illifer",0.0026638252530634,NA,0.0026638252530634
"Jeffory Mallister",0.0026638252530634,NA,0.0026638252530634
"Jon Hollard",0.0026638252530634,NA,0.0026638252530634
"Jonelle Cerwyn",0.0026638252530634,NA,0.0026638252530634
"Jorelle Mormont",0.0026638252530634,NA,0.0026638252530634
"Joss the Gloom",0.0026638252530634,NA,0.0026638252530634
"Kedry",0.0026638252530634,NA,0.0026638252530634
"Kojja Mo",0.0026638252530634,NA,0.0026638252530634
"Kyle Royce",0.0026638252530634,NA,0.0026638252530634
"Longwater Pyke",0.0026638252530634,NA,0.0026638252530634
"Lord Cafferen",0.0026638252530634,NA,0.0026638252530634
"Lordling",0.0026638252530634,NA,0.0026638252530634
"Lymond Lychester",0.0026638252530634,NA,0.0026638252530634
"Lyra Mormont",0.0026638252530634,NA,0.0026638252530634
"Medrick",0.0026638252530634,NA,0.0026638252530634
"Melessa Florent",0.0026638252530634,NA,0.0026638252530634
"Morgo",0.0026638252530634,NA,0.0026638252530634
"Myles Toyne",0.0026638252530634,NA,0.0026638252530634
"Naggle",0.0026638252530634,NA,0.0026638252530634
"Omer Blackberry",0.0026638252530634,NA,0.0026638252530634
"Plague face",0.0026638252530634,NA,0.0026638252530634
"Portifer Woodwright",0.0026638252530634,NA,0.0026638252530634
"Rawney",0.0026638252530634,NA,0.0026638252530634
"Rhaenyra Targaryen",0.0026638252530634,NA,0.0026638252530634
"Robin Hollard",0.0026638252530634,NA,0.0026638252530634
"Rodrik Sparr",0.0026638252530634,NA,0.0026638252530634
"Rodwell Stark",0.0026638252530634,NA,0.0026638252530634
"Roger Hogg",0.0026638252530634,NA,0.0026638252530634
"Scar",0.0026638252530634,NA,0.0026638252530634
"Shella Whent",0.0026638252530634,NA,0.0026638252530634
"Sigfry Stonetree",0.0026638252530634,NA,0.0026638252530634
"Skyte",0.0026638252530634,NA,0.0026638252530634
"Squint",0.0026638252530634,NA,0.0026638252530634
"Squinter",0.0026638252530634,NA,0.0026638252530634
"Torwynd",0.0026638252530634,NA,0.0026638252530634
"Viserys I Targaryen",0.0026638252530634,NA,0.0026638252530634
"Walter Whent",0.0026638252530634,NA,0.0026638252530634
"Wick Whittlestick",0.0026638252530634,NA,0.0026638252530634
"Willam Wells",0.0026638252530634,NA,0.0026638252530634
"Ynys Yronwood",0.0026638252530634,NA,0.0026638252530634
"Ternesio Terys",0.00159829515183804,0.00350877192982456,0.0025535335408313
"Aenys I Targaryen",0.00213106020245072,NA,0.00213106020245072
"Alfyn Crowkiller",0.00213106020245072,NA,0.00213106020245072
"Allaquo",0.00213106020245072,NA,0.00213106020245072
"Alysanne of Tarth",0.00213106020245072,NA,0.00213106020245072
"Arianne Tarth",0.00213106020245072,NA,0.00213106020245072
"Assadora of Ibben",0.00213106020245072,NA,0.00213106020245072
"Barthogan Stark",0.00213106020245072,NA,0.00213106020245072
"Beren Tallhart",0.00213106020245072,NA,0.00213106020245072
"Byron the Beautiful",0.00213106020245072,NA,0.00213106020245072
"Chyttering (father of Lucos)",0.00213106020245072,NA,0.00213106020245072
"Cleon",0.00213106020245072,NA,0.00213106020245072
"Criston Cole",0.00213106020245072,NA,0.00213106020245072
"Dannel",0.00213106020245072,NA,0.00213106020245072
"Denys Arryn",0.00213106020245072,NA,0.00213106020245072
"Denys Drumm",0.00213106020245072,NA,0.00213106020245072
"Dick Follard",0.00213106020245072,NA,0.00213106020245072
"Donnel Drumm",0.00213106020245072,NA,0.00213106020245072
"Egon Emeros",0.00213106020245072,NA,0.00213106020245072
"Erena Glover",0.00213106020245072,NA,0.00213106020245072
"Erik Ironmaker",0.00213106020245072,NA,0.00213106020245072
"Galladon Tarth",0.00213106020245072,NA,0.00213106020245072
"Gascoyne of the Greenblood",0.00213106020245072,NA,0.00213106020245072
"Germund Botley",0.00213106020245072,NA,0.00213106020245072
"Grazdan mo Eraz",0.00213106020245072,NA,0.00213106020245072
"Gwyneth Yronwood",0.00213106020245072,NA,0.00213106020245072
"Hal the Hog",0.00213106020245072,NA,0.00213106020245072
"Hamish the Harper",0.00213106020245072,NA,0.00213106020245072
"Harle the Handsome",0.00213106020245072,NA,0.00213106020245072
"Harmond Umber",0.00213106020245072,NA,0.00213106020245072
"Harmune",0.00213106020245072,NA,0.00213106020245072
"Harwyn Plumm",0.00213106020245072,NA,0.00213106020245072
"Henly (maester)",0.00213106020245072,NA,0.00213106020245072
"Hookface Will",0.00213106020245072,NA,0.00213106020245072
"Humfrey Hewett",0.00213106020245072,NA,0.00213106020245072
"Jate Blackberry",0.00213106020245072,NA,0.00213106020245072
"Jenny of Oldstones",0.00213106020245072,NA,0.00213106020245072
"Jeyne Darry",0.00213106020245072,NA,0.00213106020245072
"Jon Pox",0.00213106020245072,NA,0.00213106020245072
"Jonnel Stark",0.00213106020245072,NA,0.00213106020245072
"Kerwin",0.00213106020245072,NA,0.00213106020245072
"Lamprey",0.00213106020245072,NA,0.00213106020245072
"Larence Snow",0.00213106020245072,NA,0.00213106020245072
"Lenwood Tawney",0.00213106020245072,NA,0.00213106020245072
"Lester",0.00213106020245072,NA,0.00213106020245072
"Lord Brandon",0.00213106020245072,NA,0.00213106020245072
"Lord Commander Qorgyle",0.00213106020245072,NA,0.00213106020245072
"Lord Fell",0.00213106020245072,NA,0.00213106020245072
"Lord Serrett",0.00213106020245072,NA,0.00213106020245072
"Lum",0.00213106020245072,NA,0.00213106020245072
"Maelys Blackfyre",0.00213106020245072,NA,0.00213106020245072
"Mark Ryswell",0.00213106020245072,NA,0.00213106020245072
"Mathos Mallarawan",0.00213106020245072,NA,0.00213106020245072
"Meldred Merlyn",0.00213106020245072,NA,0.00213106020245072
"Morgarth",0.00213106020245072,NA,0.00213106020245072
"Mors Martell",0.00213106020245072,NA,0.00213106020245072
"Mullin",0.00213106020245072,NA,0.00213106020245072
"Naerys Targaryen",0.00213106020245072,NA,0.00213106020245072
"Noho Dimittis",0.00213106020245072,NA,0.00213106020245072
"Oppo",0.00213106020245072,NA,0.00213106020245072
"Ormond Yronwood",0.00213106020245072,NA,0.00213106020245072
"Ottomore",0.00213106020245072,NA,0.00213106020245072
"Owen (knight)",0.00213106020245072,NA,0.00213106020245072
"Pono",0.00213106020245072,NA,0.00213106020245072
"Porridge",0.00213106020245072,NA,0.00213106020245072
"Quence",0.00213106020245072,NA,0.00213106020245072
"Quincy Cox",0.00213106020245072,NA,0.00213106020245072
"Rhaenys Targaryen",0.00213106020245072,NA,0.00213106020245072
"Rhodry",0.00213106020245072,NA,0.00213106020245072
"Robin",0.00213106020245072,NA,0.00213106020245072
"Rosamund Lannister",0.00213106020245072,NA,0.00213106020245072
"Rosey",0.00213106020245072,NA,0.00213106020245072
"Ryam Florent",0.00213106020245072,NA,0.00213106020245072
"Skittrick",0.00213106020245072,NA,0.00213106020245072
"Sloey",0.00213106020245072,NA,0.00213106020245072
"Steffon Hollard",0.00213106020245072,NA,0.00213106020245072
"Sweets",0.00213106020245072,NA,0.00213106020245072
"Symon Silver Tongue",0.00213106020245072,NA,0.00213106020245072
"Talla Tarly",0.00213106020245072,NA,0.00213106020245072
"Torbert",0.00213106020245072,NA,0.00213106020245072
"Tyrion Tanner",0.00213106020245072,NA,0.00213106020245072
"Uller",0.00213106020245072,NA,0.00213106020245072
"Visenya Targaryen",0.00213106020245072,NA,0.00213106020245072
"Weese",0.00213106020245072,NA,0.00213106020245072
"Wendamyr",0.00213106020245072,NA,0.00213106020245072
"Wendello Qar Deeth",0.00213106020245072,NA,0.00213106020245072
"Widow of the waterfront",0.00213106020245072,NA,0.00213106020245072
"Will Humble",0.00213106020245072,NA,0.00213106020245072
"Willam",0.00213106020245072,NA,0.00213106020245072
"Willam Stark",0.00213106020245072,NA,0.00213106020245072
"Aemond Targaryen",0.00159829515183804,NA,0.00159829515183804
"Aladale Wynch",0.00159829515183804,NA,0.00159829515183804
"Allar Deem",0.00159829515183804,NA,0.00159829515183804
"Allyria Dayne",0.00159829515183804,NA,0.00159829515183804
"Andros Brax",0.00159829515183804,NA,0.00159829515183804
"Bessa",0.00159829515183804,NA,0.00159829515183804
"Bethany Redwyne",0.00159829515183804,NA,0.00159829515183804
"Byan Votyris",0.00159829515183804,NA,0.00159829515183804
"Cadwyl",0.00159829515183804,NA,0.00159829515183804
"Dacks",0.00159829515183804,NA,0.00159829515183804
"Daenerys Targaryen (daughter of Aegon IV)",0.00159829515183804,NA,0.00159829515183804
"Dagon Codd",0.00159829515183804,NA,0.00159829515183804
"Danos Slynt",0.00159829515183804,NA,0.00159829515183804
"Denyo Terys",0.00159829515183804,NA,0.00159829515183804
